date,time,c,f
12/04/2019,12:38:32,23.937,75.087
12/04/2019,12:43:32,23.937,75.087
12/04/2019,12:48:32,24.0,75.2
12/04/2019,12:53:32,24.125,75.425
12/04/2019,12:58:32,24.25,75.65
12/04/2019,13:03:32,24.312,75.762
12/04/2019,13:08:32,24.25,75.65
12/04/2019,13:13:32,24.125,75.425
12/04/2019,13:18:32,24.125,75.425
12/04/2019,13:23:31,24.125,75.425
12/04/2019,13:28:31,24.25,75.65
12/04/2019,13:33:31,24.25,75.65
12/04/2019,13:38:31,24.312,75.762
12/04/2019,13:43:31,24.187,75.537
12/04/2019,13:48:31,24.312,75.762
12/04/2019,13:53:31,24.312,75.762
12/04/2019,13:58:31,24.187,75.537
12/04/2019,14:03:31,24.312,75.762
12/04/2019,14:08:31,24.25,75.65
12/04/2019,14:13:31,24.375,75.875
12/04/2019,14:18:31,24.187,75.537
12/04/2019,14:23:31,24.25,75.65
12/04/2019,14:28:31,24.312,75.762
12/04/2019,14:33:31,24.25,75.65
12/04/2019,14:38:31,24.187,75.537
12/04/2019,14:43:31,24.25,75.65
12/04/2019,14:48:31,24.25,75.65
12/04/2019,14:53:31,24.437,75.987
12/04/2019,14:58:31,24.375,75.875
12/04/2019,15:03:31,24.125,75.425
12/04/2019,15:08:31,24.312,75.762
12/04/2019,15:13:31,24.5,76.1
12/04/2019,15:18:31,24.312,75.762
12/04/2019,15:23:31,24.375,75.875
12/04/2019,15:28:31,24.312,75.762
12/04/2019,15:33:31,24.25,75.65
12/04/2019,15:38:31,24.187,75.537
12/04/2019,15:43:31,24.25,75.65
12/04/2019,15:48:31,24.375,75.875
12/04/2019,15:53:31,24.437,75.987
12/04/2019,15:58:31,24.625,76.325
12/04/2019,16:03:31,24.562,76.212
12/04/2019,16:08:31,24.562,76.212
12/04/2019,16:13:31,24.687,76.437
12/04/2019,16:18:31,24.562,76.212
12/04/2019,16:23:31,24.75,76.55
12/04/2019,16:28:31,24.625,76.325
12/04/2019,16:33:31,24.687,76.437
12/04/2019,16:38:31,24.75,76.55
12/04/2019,16:43:31,24.562,76.212
12/04/2019,16:48:31,24.812,76.662
12/04/2019,16:53:31,24.75,76.55
12/04/2019,16:58:30,24.75,76.55
12/04/2019,17:03:30,24.75,76.55
12/04/2019,17:08:30,24.75,76.55
12/04/2019,17:13:30,24.687,76.437
12/04/2019,17:18:30,24.687,76.437
12/04/2019,17:23:30,24.812,76.662
12/04/2019,17:28:30,24.75,76.55
12/04/2019,17:33:30,24.687,76.437
12/04/2019,17:38:30,24.687,76.437
12/04/2019,17:43:30,24.687,76.437
12/04/2019,17:48:30,24.75,76.55
12/04/2019,17:53:30,24.687,76.437
12/04/2019,17:58:30,24.687,76.437
12/04/2019,18:03:30,24.75,76.55
12/04/2019,18:08:30,24.75,76.55
12/04/2019,18:13:30,24.75,76.55
12/04/2019,18:18:30,24.812,76.662
12/04/2019,18:23:30,24.75,76.55
12/04/2019,18:28:30,24.75,76.55
12/04/2019,18:33:30,24.687,76.437
12/04/2019,18:38:30,24.75,76.55
12/04/2019,18:43:30,24.75,76.55
12/04/2019,18:48:30,24.75,76.55
12/04/2019,18:53:30,24.812,76.662
12/04/2019,18:58:30,24.75,76.55
12/04/2019,19:03:30,24.687,76.437
12/04/2019,19:08:30,24.812,76.662
12/04/2019,19:13:30,24.75,76.55
12/04/2019,19:18:30,24.75,76.55
12/04/2019,19:23:30,24.75,76.55
12/04/2019,19:28:29,24.687,76.437
12/04/2019,19:33:29,24.75,76.55
12/04/2019,19:38:29,24.75,76.55
12/04/2019,19:43:29,24.75,76.55
12/04/2019,19:48:29,24.75,76.55
12/04/2019,19:53:29,24.75,76.55
12/04/2019,19:58:29,24.687,76.437
12/04/2019,20:03:29,24.75,76.55
12/04/2019,20:08:29,24.687,76.437
12/04/2019,20:13:29,24.687,76.437
12/04/2019,20:18:29,24.625,76.325
12/04/2019,20:23:29,24.687,76.437
12/04/2019,20:28:29,24.687,76.437
12/04/2019,20:33:29,24.75,76.55
12/04/2019,20:38:29,24.812,76.662
12/04/2019,20:43:29,24.687,76.437
12/04/2019,20:48:29,24.687,76.437
12/04/2019,20:53:29,24.687,76.437
12/04/2019,20:58:29,24.687,76.437
12/04/2019,21:03:29,24.875,76.775
12/04/2019,21:08:29,24.812,76.662
12/04/2019,21:13:29,24.625,76.325
12/04/2019,21:18:29,24.687,76.437
12/04/2019,21:23:29,24.687,76.437
12/04/2019,21:28:29,24.75,76.55
12/04/2019,21:33:29,24.812,76.662
12/04/2019,21:38:29,24.812,76.662
12/04/2019,21:43:29,24.875,76.775
12/04/2019,21:48:29,24.875,76.775
12/04/2019,21:53:29,24.75,76.55
12/04/2019,21:58:29,24.687,76.437
12/04/2019,22:03:29,24.812,76.662
12/04/2019,22:08:29,24.937,76.887
12/04/2019,22:13:29,24.75,76.55
12/04/2019,22:18:28,24.875,76.775
12/04/2019,22:23:28,24.812,76.662
12/04/2019,22:28:28,24.937,76.887
12/04/2019,22:33:28,24.75,76.55
12/04/2019,22:38:28,24.812,76.662
12/04/2019,22:43:28,24.812,76.662
12/04/2019,22:48:28,24.875,76.775
12/04/2019,22:53:28,24.812,76.662
12/04/2019,22:58:28,24.812,76.662
12/04/2019,23:03:28,24.875,76.775
12/04/2019,23:08:28,24.875,76.775
12/04/2019,23:13:28,24.875,76.775
12/04/2019,23:18:28,24.937,76.887
12/04/2019,23:23:28,24.937,76.887
12/04/2019,23:28:28,24.875,76.775
12/04/2019,23:33:28,24.875,76.775
12/04/2019,23:38:28,24.875,76.775
12/04/2019,23:43:28,24.875,76.775
12/04/2019,23:48:28,24.875,76.775
12/04/2019,23:53:28,24.812,76.662
12/04/2019,23:58:28,24.812,76.662
12/05/2019,00:03:29,24.875,76.775
12/05/2019,00:08:29,24.875,76.775
12/05/2019,00:13:29,24.937,76.887
12/05/2019,00:18:29,24.875,76.775
12/05/2019,00:23:29,24.937,76.887
12/05/2019,00:28:29,24.812,76.662
12/05/2019,00:33:29,24.812,76.662
12/05/2019,00:38:30,24.875,76.775
12/05/2019,00:43:30,24.75,76.55
12/05/2019,00:48:30,24.875,76.775
12/05/2019,00:53:30,24.812,76.662
12/05/2019,00:58:30,24.812,76.662
12/05/2019,01:03:30,24.812,76.662
12/05/2019,01:08:30,24.75,76.55
12/05/2019,01:13:30,24.687,76.437
12/05/2019,01:18:30,24.875,76.775
12/05/2019,01:23:30,24.875,76.775
12/05/2019,01:28:30,24.875,76.775
12/05/2019,01:33:30,24.812,76.662
12/05/2019,01:38:30,24.812,76.662
12/05/2019,01:43:29,24.937,76.887
12/05/2019,01:48:29,24.875,76.775
12/05/2019,01:53:29,24.875,76.775
12/05/2019,01:58:29,24.875,76.775
12/05/2019,02:03:29,25.062,77.112
12/05/2019,02:08:29,24.875,76.775
12/05/2019,02:13:29,24.812,76.662
12/05/2019,02:18:29,24.812,76.662
12/05/2019,02:23:29,24.875,76.775
12/05/2019,02:28:29,24.937,76.887
12/05/2019,02:33:29,24.875,76.775
12/05/2019,02:38:29,24.875,76.775
12/05/2019,02:43:29,24.875,76.775
12/05/2019,02:48:29,24.875,76.775
12/05/2019,02:53:29,24.937,76.887
12/05/2019,02:58:29,24.875,76.775
12/05/2019,03:03:29,24.812,76.662
12/05/2019,03:08:29,24.812,76.662
12/05/2019,03:13:29,24.812,76.662
12/05/2019,03:18:29,24.875,76.775
12/05/2019,03:23:29,24.875,76.775
12/05/2019,03:28:29,24.875,76.775
12/05/2019,03:33:29,24.812,76.662
12/05/2019,03:38:29,24.875,76.775
12/05/2019,03:43:29,24.75,76.55
12/05/2019,03:48:29,24.875,76.775
12/05/2019,03:53:29,24.812,76.662
12/05/2019,03:58:29,24.875,76.775
12/05/2019,04:03:29,24.875,76.775
12/05/2019,04:08:29,24.812,76.662
12/05/2019,04:13:29,24.812,76.662
12/05/2019,04:18:29,24.875,76.775
12/05/2019,04:23:29,24.875,76.775
12/05/2019,04:28:29,24.875,76.775
12/05/2019,04:33:29,24.812,76.662
12/05/2019,04:38:29,24.812,76.662
12/05/2019,04:43:29,24.875,76.775
12/05/2019,04:48:29,24.812,76.662
12/05/2019,04:53:29,24.875,76.775
12/05/2019,04:58:29,24.812,76.662
12/05/2019,05:03:29,24.812,76.662
12/05/2019,05:08:29,24.875,76.775
12/05/2019,05:13:29,24.875,76.775
12/05/2019,05:18:28,24.75,76.55
12/05/2019,05:23:28,24.812,76.662
12/05/2019,05:28:28,24.812,76.662
12/05/2019,05:33:28,24.812,76.662
12/05/2019,05:38:28,24.75,76.55
12/05/2019,05:43:28,24.75,76.55
12/05/2019,05:48:28,24.812,76.662
12/05/2019,05:53:28,24.875,76.775
12/05/2019,05:58:28,24.812,76.662
12/05/2019,06:03:28,24.875,76.775
12/05/2019,06:08:28,24.875,76.775
12/05/2019,06:13:28,24.937,76.887
12/05/2019,06:18:28,24.875,76.775
12/05/2019,06:23:28,24.75,76.55
12/05/2019,06:28:28,24.812,76.662
12/05/2019,06:33:29,24.812,76.662
12/05/2019,06:38:29,24.75,76.55
12/05/2019,06:43:29,24.75,76.55
12/05/2019,06:48:29,24.75,76.55
12/05/2019,06:53:29,24.75,76.55
12/05/2019,06:58:29,24.812,76.662
12/05/2019,07:03:29,24.75,76.55
12/05/2019,07:08:30,24.75,76.55
12/05/2019,07:13:30,24.687,76.437
12/05/2019,07:18:30,24.75,76.55
12/05/2019,07:23:30,24.812,76.662
12/05/2019,07:28:30,24.687,76.437
12/05/2019,07:33:30,24.687,76.437
12/05/2019,07:38:30,24.687,76.437
12/05/2019,07:43:29,24.687,76.437
12/05/2019,07:48:29,24.687,76.437
12/05/2019,07:53:29,24.75,76.55
12/05/2019,07:58:29,24.75,76.55
12/05/2019,08:03:29,24.625,76.325
12/05/2019,08:08:29,24.75,76.55
12/05/2019,08:13:29,24.75,76.55
12/05/2019,08:18:29,24.687,76.437
12/05/2019,08:23:29,24.625,76.325
12/05/2019,08:28:29,24.75,76.55
12/05/2019,08:33:29,24.75,76.55
12/05/2019,08:38:29,24.812,76.662
12/05/2019,08:43:29,24.625,76.325
12/05/2019,08:48:29,24.75,76.55
12/05/2019,08:53:29,24.687,76.437
12/05/2019,08:58:29,24.687,76.437
12/05/2019,09:03:29,24.75,76.55
12/05/2019,09:08:29,24.75,76.55
12/05/2019,09:13:29,24.687,76.437
12/05/2019,09:18:29,24.687,76.437
12/05/2019,09:23:29,24.687,76.437
12/05/2019,09:28:29,24.625,76.325
12/05/2019,09:33:29,24.562,76.212
12/05/2019,09:38:29,24.625,76.325
12/05/2019,09:43:29,24.812,76.662
12/05/2019,09:48:29,24.75,76.55
12/05/2019,09:53:29,24.687,76.437
12/05/2019,09:58:29,24.625,76.325
12/05/2019,10:03:29,24.625,76.325
12/05/2019,10:08:29,24.625,76.325
12/05/2019,10:13:29,24.562,76.212
12/05/2019,10:18:29,24.687,76.437
12/05/2019,10:23:29,24.625,76.325
12/05/2019,10:28:29,24.625,76.325
12/05/2019,10:33:28,24.625,76.325
12/05/2019,10:38:28,24.687,76.437
12/05/2019,10:43:28,24.562,76.212
12/05/2019,10:48:28,24.625,76.325
12/05/2019,10:53:28,24.625,76.325
12/05/2019,10:58:28,24.562,76.212
12/05/2019,11:03:28,24.625,76.325
12/05/2019,11:08:28,24.625,76.325
12/05/2019,11:13:28,24.625,76.325
12/05/2019,11:18:28,24.625,76.325
12/05/2019,11:23:28,24.687,76.437
12/05/2019,11:28:28,24.75,76.55
12/05/2019,11:33:28,24.687,76.437
12/05/2019,11:38:28,24.75,76.55
12/05/2019,11:43:28,24.687,76.437
12/05/2019,11:48:28,24.75,76.55
12/05/2019,11:53:28,24.562,76.212
12/05/2019,11:58:28,24.625,76.325
12/05/2019,12:03:28,24.687,76.437
12/05/2019,12:08:28,24.625,76.325
12/05/2019,12:13:28,24.687,76.437
12/05/2019,12:18:28,24.687,76.437
12/05/2019,12:23:28,24.625,76.325
12/05/2019,12:28:28,24.625,76.325
12/05/2019,12:33:28,24.625,76.325
12/05/2019,12:38:28,24.687,76.437
12/05/2019,12:43:28,24.75,76.55
12/05/2019,12:48:28,24.687,76.437
12/05/2019,12:53:28,24.687,76.437
12/05/2019,12:58:28,24.687,76.437
12/05/2019,13:03:28,24.75,76.55
12/05/2019,13:08:28,24.687,76.437
12/05/2019,13:13:28,24.625,76.325
12/05/2019,13:18:28,24.625,76.325
12/05/2019,13:23:28,24.687,76.437
12/05/2019,13:28:27,24.625,76.325
12/05/2019,13:33:27,24.625,76.325
12/05/2019,13:38:27,24.687,76.437
12/05/2019,13:43:27,24.75,76.55
12/05/2019,13:48:27,24.687,76.437
12/05/2019,13:53:27,24.75,76.55
12/05/2019,13:58:27,24.687,76.437
12/05/2019,14:03:27,24.75,76.55
12/05/2019,14:08:27,24.687,76.437
12/05/2019,14:13:27,24.937,76.887
12/05/2019,14:18:27,24.625,76.325
12/05/2019,14:23:27,24.687,76.437
12/05/2019,14:28:27,24.75,76.55
12/05/2019,14:33:27,24.625,76.325
12/05/2019,14:38:27,24.687,76.437
12/05/2019,14:43:27,24.562,76.212
12/05/2019,14:48:27,24.625,76.325
12/05/2019,14:53:27,24.562,76.212
12/05/2019,14:58:27,24.625,76.325
12/05/2019,15:03:27,24.687,76.437
12/05/2019,15:08:27,24.562,76.212
12/05/2019,15:13:27,24.562,76.212
12/05/2019,15:18:27,24.687,76.437
12/05/2019,15:23:27,24.625,76.325
12/05/2019,15:28:27,24.875,76.775
12/05/2019,15:33:27,24.562,76.212
12/05/2019,15:38:27,24.562,76.212
12/05/2019,15:43:27,24.625,76.325
12/05/2019,15:48:27,24.625,76.325
12/05/2019,15:53:27,24.562,76.212
12/05/2019,15:58:27,24.625,76.325
12/05/2019,16:03:27,24.5,76.1
12/05/2019,16:08:27,24.5,76.1
12/05/2019,16:13:27,24.625,76.325
12/05/2019,16:18:27,24.625,76.325
12/05/2019,16:23:27,24.625,76.325
12/05/2019,16:28:26,24.625,76.325
12/05/2019,16:33:26,24.687,76.437
12/05/2019,16:38:26,24.562,76.212
12/05/2019,16:43:26,24.625,76.325
12/05/2019,16:48:26,24.75,76.55
12/05/2019,16:53:26,24.562,76.212
12/05/2019,16:58:26,24.562,76.212
12/05/2019,17:03:26,24.625,76.325
12/05/2019,17:08:26,24.562,76.212
12/05/2019,17:13:26,24.562,76.212
12/05/2019,17:18:26,24.625,76.325
12/05/2019,17:23:26,24.562,76.212
12/05/2019,17:28:26,24.562,76.212
12/05/2019,17:33:26,24.562,76.212
12/05/2019,17:38:26,24.687,76.437
12/05/2019,17:43:26,24.562,76.212
12/05/2019,17:48:26,24.562,76.212
12/05/2019,17:53:26,24.625,76.325
12/05/2019,17:58:26,24.625,76.325
12/05/2019,18:03:26,24.625,76.325
12/05/2019,18:08:26,24.625,76.325
12/05/2019,18:13:26,24.562,76.212
12/05/2019,18:18:26,24.625,76.325
12/05/2019,18:23:26,24.5,76.1
12/05/2019,18:28:26,24.562,76.212
12/05/2019,18:33:26,24.5,76.1
12/05/2019,18:38:26,24.562,76.212
12/05/2019,18:43:26,24.562,76.212
12/05/2019,18:48:26,24.562,76.212
12/05/2019,18:53:26,24.625,76.325
12/05/2019,18:58:26,24.625,76.325
12/05/2019,19:03:26,24.5,76.1
12/05/2019,19:08:26,24.562,76.212
12/05/2019,19:13:26,24.5,76.1
12/05/2019,19:18:26,24.5,76.1
12/05/2019,19:23:26,24.625,76.325
12/05/2019,19:28:26,24.562,76.212
12/05/2019,19:33:26,24.562,76.212
12/05/2019,19:38:26,24.625,76.325
12/05/2019,19:43:26,24.625,76.325
12/05/2019,19:48:26,24.625,76.325
12/05/2019,19:53:26,24.625,76.325
12/05/2019,19:58:26,24.5,76.1
12/05/2019,20:03:26,24.562,76.212
12/05/2019,20:08:26,24.625,76.325
12/05/2019,20:13:26,24.562,76.212
12/05/2019,20:18:26,24.625,76.325
12/05/2019,20:23:26,24.5,76.1
12/05/2019,20:28:26,24.562,76.212
12/05/2019,20:33:25,24.625,76.325
12/05/2019,20:38:25,24.5,76.1
12/05/2019,20:43:25,24.562,76.212
12/05/2019,20:48:25,24.5,76.1
12/05/2019,20:53:25,24.625,76.325
12/05/2019,20:58:25,24.562,76.212
12/05/2019,21:03:25,24.625,76.325
12/05/2019,21:08:25,24.625,76.325
12/05/2019,21:13:25,24.687,76.437
12/05/2019,21:18:25,24.625,76.325
12/05/2019,21:23:25,24.625,76.325
12/05/2019,21:28:25,24.625,76.325
12/05/2019,21:33:25,24.625,76.325
12/05/2019,21:38:25,24.562,76.212
12/05/2019,21:43:25,24.562,76.212
12/05/2019,21:48:25,24.625,76.325
12/05/2019,21:53:26,24.625,76.325
12/05/2019,21:58:26,24.625,76.325
12/05/2019,22:03:26,24.625,76.325
12/05/2019,22:08:26,24.625,76.325
12/05/2019,22:13:26,24.687,76.437
12/05/2019,22:18:26,24.75,76.55
12/05/2019,22:23:26,24.562,76.212
12/05/2019,22:28:26,24.687,76.437
12/05/2019,22:33:26,24.625,76.325
12/05/2019,22:38:26,24.625,76.325
12/05/2019,22:43:26,24.625,76.325
12/05/2019,22:48:26,24.562,76.212
12/05/2019,22:53:26,24.75,76.55
12/05/2019,22:58:26,24.5,76.1
12/05/2019,23:03:26,24.625,76.325
12/05/2019,23:08:26,24.625,76.325
12/05/2019,23:13:26,24.562,76.212
12/05/2019,23:18:26,24.625,76.325
12/05/2019,23:23:26,24.625,76.325
12/05/2019,23:28:25,24.687,76.437
12/05/2019,23:33:25,24.562,76.212
12/05/2019,23:38:25,24.625,76.325
12/05/2019,23:43:25,24.625,76.325
12/05/2019,23:48:25,24.625,76.325
12/05/2019,23:53:25,24.562,76.212
12/05/2019,23:58:25,24.5,76.1
12/06/2019,00:03:25,24.625,76.325
12/06/2019,00:08:25,24.625,76.325
12/06/2019,00:13:25,24.687,76.437
12/06/2019,00:18:25,24.625,76.325
12/06/2019,00:23:25,24.625,76.325
12/06/2019,00:28:25,24.687,76.437
12/06/2019,00:33:25,24.687,76.437
12/06/2019,00:38:25,24.625,76.325
12/06/2019,00:43:25,24.687,76.437
12/06/2019,00:48:25,24.625,76.325
12/06/2019,00:53:25,24.687,76.437
12/06/2019,00:58:25,24.625,76.325
12/06/2019,01:03:25,24.687,76.437
12/06/2019,01:08:25,24.562,76.212
12/06/2019,01:13:25,24.687,76.437
12/06/2019,01:18:25,24.687,76.437
12/06/2019,01:23:25,24.687,76.437
12/06/2019,01:28:25,24.687,76.437
12/06/2019,01:33:25,24.687,76.437
12/06/2019,01:38:25,24.562,76.212
12/06/2019,01:43:25,24.625,76.325
12/06/2019,01:48:25,24.687,76.437
12/06/2019,01:53:25,24.687,76.437
12/06/2019,01:58:25,24.75,76.55
12/06/2019,02:03:25,24.562,76.212
12/06/2019,02:08:25,24.625,76.325
12/06/2019,02:13:25,24.75,76.55
12/06/2019,02:18:25,24.75,76.55
12/06/2019,02:23:25,24.687,76.437
12/06/2019,02:28:25,24.625,76.325
12/06/2019,02:33:25,24.625,76.325
12/06/2019,02:38:25,24.687,76.437
12/06/2019,02:43:25,24.687,76.437
12/06/2019,02:48:25,24.75,76.55
12/06/2019,02:53:25,24.625,76.325
12/06/2019,02:58:25,24.625,76.325
12/06/2019,03:03:24,24.687,76.437
12/06/2019,03:08:24,24.625,76.325
12/06/2019,03:13:24,24.687,76.437
12/06/2019,03:18:24,24.687,76.437
12/06/2019,03:23:24,24.625,76.325
12/06/2019,03:28:24,24.75,76.55
12/06/2019,03:33:24,24.687,76.437
12/06/2019,03:38:24,24.687,76.437
12/06/2019,03:43:24,24.625,76.325
12/06/2019,03:48:25,24.875,76.775
12/06/2019,03:53:25,24.687,76.437
12/06/2019,03:58:25,24.625,76.325
12/06/2019,04:03:25,24.687,76.437
12/06/2019,04:08:25,24.687,76.437
12/06/2019,04:13:25,24.687,76.437
12/06/2019,04:18:25,24.687,76.437
12/06/2019,04:23:25,24.687,76.437
12/06/2019,04:28:25,24.687,76.437
12/06/2019,04:33:25,24.625,76.325
12/06/2019,04:38:25,24.687,76.437
12/06/2019,04:43:25,24.687,76.437
12/06/2019,04:48:25,24.75,76.55
12/06/2019,04:53:25,24.687,76.437
12/06/2019,04:58:25,24.625,76.325
12/06/2019,05:03:25,24.812,76.662
12/06/2019,05:08:25,24.687,76.437
12/06/2019,05:13:25,24.75,76.55
12/06/2019,05:18:25,24.687,76.437
12/06/2019,05:23:25,24.687,76.437
12/06/2019,05:28:25,24.812,76.662
12/06/2019,05:33:25,24.687,76.437
12/06/2019,05:38:25,24.687,76.437
12/06/2019,05:43:25,24.812,76.662
12/06/2019,05:48:25,24.687,76.437
12/06/2019,05:53:25,24.687,76.437
12/06/2019,05:58:25,24.687,76.437
12/06/2019,06:03:25,24.687,76.437
12/06/2019,06:08:25,24.687,76.437
12/06/2019,06:13:25,24.687,76.437
12/06/2019,06:18:25,24.812,76.662
12/06/2019,06:23:25,24.625,76.325
12/06/2019,06:28:25,24.687,76.437
12/06/2019,06:33:24,24.75,76.55
12/06/2019,06:38:24,24.687,76.437
12/06/2019,06:43:24,24.625,76.325
12/06/2019,06:48:24,24.625,76.325
12/06/2019,06:53:24,24.687,76.437
12/06/2019,06:58:24,24.687,76.437
12/06/2019,07:03:24,24.687,76.437
12/06/2019,07:08:24,24.687,76.437
12/06/2019,07:13:24,24.625,76.325
12/06/2019,07:18:24,24.625,76.325
12/06/2019,07:23:24,24.625,76.325
12/06/2019,07:28:24,24.687,76.437
12/06/2019,07:33:24,24.562,76.212
12/06/2019,07:38:24,24.687,76.437
12/06/2019,07:43:24,24.687,76.437
12/06/2019,07:48:24,24.687,76.437
12/06/2019,07:53:24,24.625,76.325
12/06/2019,07:58:24,24.562,76.212
12/06/2019,08:03:24,24.687,76.437
12/06/2019,08:08:24,24.625,76.325
12/06/2019,08:13:24,24.75,76.55
12/06/2019,08:18:24,24.75,76.55
12/06/2019,08:23:24,24.75,76.55
12/06/2019,08:28:24,24.687,76.437
12/06/2019,08:33:24,24.687,76.437
12/06/2019,08:38:24,24.687,76.437
12/06/2019,08:43:24,24.687,76.437
12/06/2019,08:48:24,24.687,76.437
12/06/2019,08:53:24,24.687,76.437
12/06/2019,08:58:24,24.625,76.325
12/06/2019,09:03:24,24.562,76.212
12/06/2019,09:08:24,24.437,75.987
12/06/2019,09:13:24,24.312,75.762
12/06/2019,09:18:24,24.187,75.537
12/06/2019,09:23:24,24.25,75.65
12/06/2019,09:28:24,24.437,75.987
12/06/2019,09:33:24,24.312,75.762
12/06/2019,09:38:24,24.562,76.212
12/06/2019,09:43:24,24.312,75.762
12/06/2019,09:48:24,24.375,75.875
12/06/2019,09:53:24,24.437,75.987
12/06/2019,09:58:24,24.312,75.762
12/06/2019,10:03:24,24.312,75.762
12/06/2019,10:08:24,24.187,75.537
12/06/2019,10:13:24,24.125,75.425
12/06/2019,10:18:24,24.125,75.425
12/06/2019,10:23:24,24.062,75.312
12/06/2019,10:28:24,24.062,75.312
12/06/2019,10:33:24,24.187,75.537
12/06/2019,10:38:24,23.937,75.087
12/06/2019,10:43:24,24.0,75.2
12/06/2019,10:48:24,24.0,75.2
12/06/2019,10:53:24,24.0,75.2
12/06/2019,10:58:24,24.062,75.312
12/06/2019,11:03:23,23.937,75.087
12/06/2019,11:08:23,23.937,75.087
12/06/2019,11:13:23,23.937,75.087
12/06/2019,11:18:23,23.937,75.087
12/06/2019,11:23:23,23.937,75.087
12/06/2019,11:28:23,24.0,75.2
12/06/2019,11:33:23,23.937,75.087
12/06/2019,11:38:23,23.937,75.087
12/06/2019,11:43:23,23.937,75.087
12/06/2019,11:48:23,23.937,75.087
12/06/2019,11:53:23,23.875,74.975
12/06/2019,11:58:23,23.875,74.975
12/06/2019,12:03:23,23.937,75.087
12/06/2019,12:08:23,23.937,75.087
12/06/2019,12:13:23,23.875,74.975
12/06/2019,12:18:23,23.937,75.087
12/06/2019,12:23:23,23.937,75.087
12/06/2019,12:28:23,23.875,74.975
12/06/2019,12:33:23,23.937,75.087
12/06/2019,12:38:23,23.812,74.862
12/06/2019,12:43:23,23.812,74.862
12/06/2019,12:48:23,23.812,74.862
12/06/2019,12:53:23,23.875,74.975
12/06/2019,12:58:23,23.875,74.975
12/06/2019,13:03:23,23.875,74.975
12/06/2019,13:08:23,23.937,75.087
12/06/2019,13:13:23,23.937,75.087
12/06/2019,13:18:23,23.875,74.975
12/06/2019,13:23:23,23.875,74.975
12/06/2019,13:28:23,24.0,75.2
12/06/2019,13:33:23,23.937,75.087
12/06/2019,13:38:23,23.875,74.975
12/06/2019,13:43:23,23.875,74.975
12/06/2019,13:48:23,23.812,74.862
12/06/2019,13:53:23,23.812,74.862
12/06/2019,13:58:23,23.875,74.975
